sku,description,ean,mpn,brand,title,promo_price,promo_qty,promo_expiry,currency,url,crawl_time,current_price,promo_data,model,retailer_sku_code,upc,price
,,,,,TDK A08 Trek Mini Weathrized Bluetooth Mono Speaker ,,,,,http://www.expansys.com.sg/tdk-a08-trek-mini-weathrized-bluetooth-mono-speaker-white-281263/,,,,,,,
,,,,,TDK A25 Trek Plus Weathrized Bluetooth Speaker ,,,,,http://www.expansys.com.sg/tdk-a25-trek-plus-weathrized-bluetooth-speaker-white-281261/,,,,,,,
,,,,,EZIO Shikra Bluetooth Smart Watch ,,,,,http://www.expansys.com.sg/ezio-shikra-bluetooth-smart-watch-for-ladies-white-259998/,,,,,,,
,,,,,EZIO Shikra Bluetooth Smart Watch ,,,,,http://www.expansys.com.sg/ezio-shikra-bluetooth-smart-watch-for-ladies-black-259997/,,,,,,,
,,,,,Philips SHB5000 Bluetooth Stereo Headset ,,,,,http://www.expansys.com.sg/philips-shb5000-bluetooth-stereo-headset-in-ear-black-254489/,,,,,,,
,,,,,Philips SHL3105WT/00 Headband headphones ,,,,,http://www.expansys.com.sg/philips-shl3105wt-00-headband-headphones-dj-monitor-style-white-254472/,,,,,,,
,,,,,Philips SHB5000WT Bluetooth Stereo Headset ,,,,,http://www.expansys.com.sg/philips-shb5000wt-bluetooth-stereo-headset-in-ear-white-254490/,,,,,,,
,,,,,Denon AH-W200 GLOBE CRUISER In-Ear Headphones ,,,,,http://www.expansys.com.sg/denon-ah-w200-globe-cruiser-in-ear-headphones-noise-isolating-wireless-with-optional-cable-254392/,,,,,,,
,,,,,Philips ActionFit SHQ3200 Sports Earhook Headphones ,,,,,http://www.expansys.com.sg/philips-actionfit-shq3200-in-ear-headphones-254452/,,,,,,,
,,,,,Philips SHL3200/00 Headband headphones ,,,,,http://www.expansys.com.sg/philips-shl3200-00-headband-headphones-dj-monitor-style-254474/,,,,,,,
,,,,,Philips ActionFit SHQ1200 Sports In-Ear Headphones ,,,,,http://www.expansys.com.sg/philips-actionfit-shq1200-in-ear-headphones-purple-blue-254450/,,,,,,,
,,,,,Denon AH-C710 High Quality In-Ear Stereo Headphones ,,,,,http://www.expansys.com.sg/denon-ah-c710-high-quality-in-ear-stereo-headphones-black-254371/,,,,,,,
,,,,,Philips SHL5800 Headband headphones,,,,,http://www.expansys.com.sg/philips-shl5800-headband-headphones-254479/,,,,,,,
,,,,,Denon AH-C560R In-Ear Headphones ,,,,,http://www.expansys.com.sg/denon-ah-c560r-in-ear-headphones-for-ios-with-3-button-remote-mic-254370/,,,,,,,
,,,,,Denon AH-C260 In-Ear Headphones ,,,,,http://www.expansys.com.sg/denon-ah-c260-in-ear-headphones-silver-254366/,,,,,,,
,,,,,Bose SoundLink Mini II/Mini Soft Cover ,,,,,http://www.expansys.com.sg/bose-soundlink-mini-bluetooth-speaker-soft-cover-blue-251729/,,,,,,,
,,,,,Ultimate Ears 4000 On-Ear Headphones with Microphone ,,,,,http://www.expansys.com.sg/logitech-ue-4000-on-ear-headphones-with-microphone-white-smartphones-tablets-240922/,,,,,,,
,,,,,EZIO Saker Bluetooth Smart Watch ,,,,,http://www.expansys.com.sg/ezio-saker-bluetooth-smart-watch-for-gents-white-259994/,,,,,,,
,,,,,hoomia U2 Ace Headset ,,,,,http://www.expansys.com.sg/hoomia-u2-headset-green-238817/,,,,,,,
,,,,,TDK ST460s On-Ear Headphones w/Mic & Track Control ,,,,,http://www.expansys.com.sg/tdk-st460s-on-ear-headphones-w-mic-track-control-black-263121/,,,,,,,
,,,,,Bose SoundTrue Headphones Around-ear Style ,,,,,http://www.expansys.com.sg/bose-soundtrue-headphones-around-ear-style-black-263648/,,,,,,,
,,,,,TDK ST460s On-Ear Headphones w/Mic & Track Control ,,,,,http://www.expansys.com.sg/tdk-st460s-on-ear-headphones-w-mic-track-control-white-263122/,,,,,,,
,,,,,EZIO Hawk Bluetooth Smart Watch ,,,,,http://www.expansys.com.sg/ezio-hawk-bluetooth-smart-watch-for-gents-rose-gold-259992/,,,,,,,
,,,,,Jawbone BIG JAMBOX Carrying Case ,,,,,http://www.expansys.com.sg/jawbone-big-jambox-carrying-case-black-239396/,,,,,,,
,,,,,TDK WR780 On-Ear Bluetooth Headphones ,,,,,http://www.expansys.com.sg/tdk-wr780-on-ear-bluetooth-headphones-silver-black-263118/,,,,,,,
,,,,,MiPOW BOOMAX Portable Bluetooth Speaker ,,,,,http://www.expansys.com.sg/mipow-bts1000-boom-bt-speaker-box-gold-261198/,,,,,,,
,,,,,MiPOW BOOMIN Portable Bluetooth Speaker ,,,,,http://www.expansys.com.sg/mipow-bts500-mini-boom-bt-speaker-box-silver-261191/,,,,,,,
,,,,,Jabra ROX Wireless ,,,,,http://www.expansys.com.sg/jabra-rox-wireless-white-260042/,,,,,,,
,,,,,Parrot Black Case for Zik Gold Headphones,,,,,http://www.expansys.com.sg/parrot-black-case-for-zik-gold-headphones-257552/,,,,,,,
,,,,,TDK IP150 In-Ear Heaphone with Phone Control ,,,,,http://www.expansys.com.sg/tdk-ip150-in-ear-headset-black-ios-android-258318/,,,,,,,
,,,,,TDK ST560s Smartphone Headphones ,,,,,http://www.expansys.com.sg/tdk-st560s-smartphone-headphones-for-ios-android-white-263021/,,,,,,,
,,,,,TDK Trek A12 Micro Wireless Weatherproof Mono Speaker ,,,,,http://www.expansys.com.sg/tdk-trek-a12-micro-wireless-weatherproof-mono-speaker-black-258303/,,,,,,,
,,,,,MiPOW BOOMIN Portable Bluetooth Speaker ,,,,,http://www.expansys.com.sg/mipow-bts500-mini-boom-bt-speaker-box-black-261189/,,,,,,,
,,,,,hoomia S1 Micro-Metal In-Ear Headset ,,,,,http://www.expansys.com.sg/hoomia-micro-metal-in-ear-headset-pink-for-smartphones-tablets-256592/,,,,,,,
,,,,,TDK Trek A28 Weatherized Bluetooth Speaker ,,,,,http://www.expansys.com.sg/tdk-trek-a28-weathrized-bluetooth-speaker-white-273650/,,,,,,,
,,,,,TDK Trek A28 Weatherized Bluetooth Speaker ,,,,,http://www.expansys.com.sg/tdk-trek-a28-weathrized-bluetooth-speaker-black-273649/,,,,,,,
,,,,,TDK Clef-P2 MEGA BASS Tuning In-Ear Headphone ,,,,,http://www.expansys.com.sg/tdk-th-pmec300bk-clef-p2-mega-bass-in-ear-headphone-black-272972/,,,,,,,
,,,,,Veho 360° Vecto Wireless Water Resistant Speaker ,,,,,http://www.expansys.com.sg/veho-vecto-water-resitant-black-wireless-272654/,,,,,,,
,,,,,Veho 360° Vecto Wireless Water Resistant Speaker ,,,,,http://www.expansys.com.sg/veho-vecto-water-resitant-sport-orange-272655/,,,,,,,
,,,,,i.Tech MyVoice 306M Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-myvoice-306m-black-273065/,,,,,,,
,,,,,Philips Fidelio M1 Headphones ,,,,,http://www.expansys.com.sg/philips-fidelio-m1-headphones-white-smartphones-254500/,,,,,,,
,,,,,Veho M6 360° Mode Retro Wireless Bluetooth Speaker,,,,,http://www.expansys.com.sg/veho-360-m6-mode-retro-wireless-speaker-272653/,,,,,,,
,,,,,Parrot Zik 2.0 Wireless Headphones ,,,,,http://www.expansys.com.sg/parrot-zik-20-wireless-headphones-blue-270594/,,,,,,,
,,,,,TDK EB120TP Headphones with Travel Pack,,,,,http://www.expansys.com.sg/tdk-eb120tp-headphones-with-travel-pack-269445/,,,,,,,
,,,,,i.Tech MyVoice 313 Music Edition Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-myvoice-313-music-edition-black-270070/,,,,,,,
,,,,,Oregon Scientific ZP201 Boombero Wireless Speaker ,,,,,http://www.expansys.com.sg/oregon-scientific-boombero-wireless-speaker-white-266614/,,,,,,,
,,,,,Bose SoundTrue Headphones Around-ear Style ,,,,,http://www.expansys.com.sg/bose-soundtrue-headphones-around-ear-style-mint-263650/,,,,,,,
,,,,,Bose SoundTrue Headphones On-ear Style ,,,,,http://www.expansys.com.sg/bose-soundtrue-headphones-on-ear-style-black-263652/,,,,,,,
,,,,,Oregon Scientific ZP338/BK BOOMBERO Tria Bluetooth Speaker ,,,,,http://www.expansys.com.sg/oregon-scientific-boombero-tria-bluetooth-speaker-black-266615/,,,,,,,
,,,,,Philips Fidelio M1BT Bluetooth Headphones,,,,,http://www.expansys.com.sg/philips-fidelio-m1-bluetooth-headphones-254496/,,,,,,,
,,,,,Bose SoundTrue Headphones Around-ear Style ,,,,,http://www.expansys.com.sg/bose-soundtrue-headphones-around-ear-style-black-mint-263649/,,,,,,,
,,,,,EZIO Kite Bluetooth Smart Watch ,,,,,http://www.expansys.com.sg/ezio-kite-bluetooth-smart-watch-for-gents-rose-gold-259990/,,,,,,,
,,,,,Marley Revolution Headphones ,,,,,http://www.expansys.com.sg/marley-revolution-headphones-3-button-microphone-midnight-254440/,,,,,,,
,,,,,Marley Revolution Headphones ,,,,,http://www.expansys.com.sg/marley-revolution-headphones-3-button-microphone-revolution-254441/,,,,,,,
,,,,,Marley Conqueror In-Ear Earphones ,,,,,http://www.expansys.com.sg/marley-conqueror-earphones-3-button-mircophone-midnight-254434/,,,,,,,
,,,,,Philips ActionFit SHQ1200 Sports In-Ear Headphones ,,,,,http://www.expansys.com.sg/philips-actionfit-shq1200-in-ear-headphones-pink-254449/,,,,,,,
,,,,,i.Tech MyVoice 3001 Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-myvoice-3001-black-274410/,,,,,,,
,,,,,Bose SoundLink Mini II/Mini Soft Cover ,,,,,http://www.expansys.com.sg/bose-soft-cover-for-soundlink-mini-bluetooth-speaker-charcoal-black-279832/,,,,,,,
,,,,,Innodoo Dave Twins Bluetooth Speaker ,,,,,http://www.expansys.com.sg/innodoo-dave-twins-bluetooth-speaker-gray-279872/,,,,,,,
,,,,,Marley Positive Vibration Headphones ,,,,,http://www.expansys.com.sg/marley-positive-vibration-headphones-3-button-mircophone-raste-254438/,,,,,,,
,,,,,Philips ActionFit SHQ4305 Sports Neckband Headphones ,,,,,http://www.expansys.com.sg/philips-actionfit-shq4305-sports-neckband-headphones-black-white-279395/,,,,,,,
,,,,,JBL Synchros Reflect BT Bluetooth Sport Headphones ,,,,,http://www.expansys.com.sg/jbl-synchros-reflect-bt-bluetooth-sport-headphones-green-279400/,,,,,,,
,,,,,Philips SHQ7300 Bluetooth Sports Stereo Headset ,,,,,http://www.expansys.com.sg/philips-shq7300-bluetooth-sports-stereo-headset-orange-white-279398/,,,,,,,
,,,,,Philips ActionFit SHQ1305WS Sports Headset ,,,,,http://www.expansys.com.sg/philips-actionfit-shq1305ws-sports-headset-with-remote-black-white-279722/,,,,,,,
,,,,,Sony Stereo Bluetooth Headset SBH70 ,,,,,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh70-pink-275369/,,,,,,,
,,,,,Philips ActionFit SHQ3300 Sports Earhook Headphones ,,,,,http://www.expansys.com.sg/philips-actionfit-shq3300-sports-earhook-headphones-pink-grey-279388/,,,,,,,
,,,,,JCB Outdoor Bluetooth Speaker,,,,,http://www.expansys.com.sg/jcb-outdoor-bluetooth-speaker-278953/,,,,,,,
,,,,,Philips ActionFit SHQ4300 Sports Neckband Headphones ,,,,,http://www.expansys.com.sg/philips-actionfit-shq4300-sports-neckband-headphones-lime-grey-279394/,,,,,,,
,,,,,i.Tech Musicband 8300 Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-musicband-8300-red-black-274415/,,,,,,,
,,,,,i.Tech PowerBrick Portable Wireless Speaker w/Qi Charging ,,,,,http://www.expansys.com.sg/i-tech-power-brick-portable-wireless-charging-speaker-titanium-black-275670/,,,,,,,
,,,,,i.Tech VoiceClip 1100 Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-voiceclip-1100-black-274419/,,,,,,,
,,,,,Monster SuperStar BackFloat Waterproof Bluetooth Speaker ,,,,,http://www.expansys.com.sg/monster-superstar-backfloat-waterproof-bluetooth-speaker-neon-blue-283241/,,,,,,,
,,,,,i.Tech MyVoice 1000 Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-myvoice-1000-black-274417/,,,,,,,
,,,,,Monster x adidas Performance Response Earbud Headphones ,,,,,http://www.expansys.com.sg/monster-x-adidas-performance-response-earbud-headphones-purple-283250/,,,,,,,
,,,,,Monster SuperStar Bluetooth Speaker / Speakerphone ,,,,,http://www.expansys.com.sg/monster-superstar-bluetooth-speaker-speakerphone-neon-pink-283238/,,,,,,,
,,,,,Monster SuperStar Bluetooth Speaker ,,,,,http://www.expansys.com.sg/monster-superstar-bluetooth-speaker-speakerphone-grey-283240/,,,,,,,
,,,,,Monster iSport SuperSlim Bluetooth In-Ear Sport Headphones ,,,,,http://www.expansys.com.sg/monster-isport-superslim-bluetooth-in-ear-sport-headphones-green-283234/,,,,,,,
,,,,,Monster SuperStar Bluetooth Speaker / Speakerphone ,,,,,http://www.expansys.com.sg/monster-superstar-bluetooth-speaker-speakerphone-neon-green-283237/,,,,,,,
,,,,,Monster N-Lite In-Ear Headphones ,,,,,http://www.expansys.com.sg/monster-n-lite-in-ear-headphones-silver-283218/,,,,,,,
,,,,,Monster iSport Bluetooth Wireless In-Ear Sport Headphones ,,,,,http://www.expansys.com.sg/monster-isport-bluetooth-wireless-in-ear-sport-headphones-black-283232/,,,,,,,
,,,,,Monster SuperStar Bluetooth Speaker / Speakerphone ,,,,,http://www.expansys.com.sg/monster-superstar-bluetooth-speaker-speakerphone-neon-blue-283239/,,,,,,,
,,,,,Monster DiamondZ On-Ear Headphones ,,,,,http://www.expansys.com.sg/monster-diamondz-on-ear-headphones-rose-gold-283211/,,,,,,,
,,,,,Monster N-Lite In-Ear Headphones ,,,,,http://www.expansys.com.sg/monster-n-lite-in-ear-headphones-red-283216/,,,,,,,
,,,,,Bose QuietComfort 25 Noise Cancelling Headphones ,,,,,http://www.expansys.com.sg/bose-quietcomfort-25-headphones-pearl-for-ios-280665/,,,,,,,
,,,,,Monster 24K Over-Ear Headphones ,,,,,http://www.expansys.com.sg/monster-24k-over-ear-headphones-gold-283212/,,,,,,,
,,,,,Cannice M1D Bluetooth Sport Earphones ,,,,,http://www.expansys.com.sg/cannice-m1d-bluetooth-sport-earphones-black-279926/,,,,,,,
,,,,,Marley Redemption Song In-Ear Earphones ,,,,,http://www.expansys.com.sg/marley-redemption-song-ie-earphones-3-button-microphone-smoke-254431/,,,,,,,
,,,,,Innodoo Dave Twins Bluetooth Speaker ,,,,,http://www.expansys.com.sg/innodoo-dave-twins-bluetooth-speaker-red-279874/,,,,,,,
,,,,,Denon AH-D400 URBAN RAVER Over-Ear Headphones ,,,,,http://www.expansys.com.sg/denon-ah-d400-urban-raver-over-ear-headphones-powerful-bass-254391/,,,,,,,
,,,,,hoomia S1 Micro-Metal In-Ear Headset ,,,,,http://www.expansys.com.sg/hoomia-micro-metal-in-ear-headset-black-for-smartphones-tablets-256588/,,,,,,,
,,,,,hoomia X4 Button-Clicks In-Ear Headset ,,,,,http://www.expansys.com.sg/hoomia-button-textured-in-ear-headset-tiffany-silver-for-smartphones-tablets-256581/,,,,,,,
,,,,,hoomia X4 Button-Clicks In-Ear Headset ,,,,,http://www.expansys.com.sg/hoomia-button-textured-in-ear-headset-rose-gold-for-smartphones-tablets-256580/,,,,,,,
,,,,,Marley Conqueror In-Ear Earphones ,,,,,http://www.expansys.com.sg/marley-conqueror-earphones-no-mircophone-smoke-254432/,,,,,,,
,,,,,Ultimate Ears 6000 On-ear Headphones ,,,,,http://www.expansys.com.sg/ultimate-ears-6000-on-ear-headphones-black-254536/,,,,,,,
,,,,,IN2UIT COLLAGE Stereo Bluetooth Speaker ,,,,,http://www.expansys.com.sg/in2uit-collage-stereo-bluetooth-speaker-deep-red-charcoal-black-249008/,,,,,,,
,,,,,hoomia Magic Pencil Headset ,,,,,http://www.expansys.com.sg/hoomia-magic-pencil-headset-green-smartphones-tablets-242175/,,,,,,,
,,,,,Marley Redemption Song In-Ear Earphones ,,,,,http://www.expansys.com.sg/marley-redemption-song-ie-earphones-no-microphone-midnight-254429/,,,,,,,
,,,,,SOL REPUBLIC Cleartalk Cable ,,,,,http://www.expansys.com.sg/sol-republic-cleartalk-cable-purple-242676/,,,,,,,
,,,,,Ultimate Ears 9000 Over-Ear Headphones with Mic ,,,,,http://www.expansys.com.sg/logitech-ue-9000-over-ear-headphones-with-mic-black-smartphones-tablets-240926/,,,,,,,
,,,,,hoomia U2 Ace Headset ,,,,,http://www.expansys.com.sg/hoomia-u2-ace-headset-white-241193/,,,,,,,
,,,,,hoomia U2 Ace Headset ,,,,,http://www.expansys.com.sg/hoomia-u2-headset-orange-238815/,,,,,,,
,,,,,Nokia Purity HD Stereo Headset by Monster ,,,,,http://www.expansys.com.sg/nokia-purity-hd-stereo-headset-by-monster-black-224967/,,,,,,,
,,,,,hoomia U2 Ace Headset ,,,,,http://www.expansys.com.sg/hoomia-u2-headset-red-238814/,,,,,,,
,,,,,The Core Apple Watch Leather Band 42mm ,,,,,http://www.expansys.com.sg/the-core-apple-watch-leather-band-42mm-light-brown-278546/,,,,,,,
,,,,,MyKronoz ZeCircle ,,,,,http://www.expansys.com.sg/mykronoz-zecircle-pink-275878/,,,,,,,
,,,,,Denon AH-D1100 Acoustic Luxury Over-Ear Headphones,,,,,http://www.expansys.com.sg/denon-ah-d1100-acoustic-luxury-over-ear-headphones-254377/,,,,,,,
,,,,,X-Doria Lux Band for Apple Watch 42 mm ,,,,,http://www.expansys.com.sg/x-doria-lux-band-for-apple-watch-42-mm-black-croc-278897/,,,,,,,
,,,,,MyKronoz ZeCircle ,,,,,http://www.expansys.com.sg/mykronoz-zecircle-white-275872/,,,,,,,
,,,,,Nokia Purity HD Stereo Headset by Monster ,,,,,http://www.expansys.com.sg/nokia-purity-hd-stereo-headset-by-monster-white-225029/,,,,,,,
,,,,,i.Tech MyVoice 312 Music Edition Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-myvoice-312-music-edition-light-blue-chrome-273068/,,,,,,,
,,,,,i.Tech MyVoice 312 Music Edition Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-myvoice-312-music-edition-dark-chrome-273067/,,,,,,,
,,,,,Sony Stereo Bluetooth Headset SBH54 ,,,,,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh54-black-283965/,,,,,,,
,,,,,i.Tech MyVoice 306M Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-myvoice-306m-white-273066/,,,,,,,
,,,,,i.Tech MyVoice 313 Music Edition Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-myvoice-313-music-edition-silver-270071/,,,,,,,
,,,,,i.Tech MyVoice 3000 Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-myvoice-3000-black-274409/,,,,,,,
,,,,,Bose SoundTrue Headphones On-ear Style ,,,,,http://www.expansys.com.sg/bose-soundtrue-headphones-on-ear-style-purple-mint-white-263655/,,,,,,,
,,,,,TDK ST260s On-Ear Headphones w/Mic & Track Control ,,,,,http://www.expansys.com.sg/tdk-st260s-on-ear-headphones-w-mic-track-control-blue-263124/,,,,,,,
,,,,,Bose SoundLink Mini II/Mini Soft Cover ,,,,,http://www.expansys.com.sg/bose-soundlink-mini-bluetooth-speaker-soft-cover-grey-263661/,,,,,,,
,,,,,Bose SoundTrue Headphones On-ear Style ,,,,,http://www.expansys.com.sg/bose-soundtrue-headphones-on-ear-style-white-263654/,,,,,,,
,,,,,Bose SoundTrue Headphones On-ear Style ,,,,,http://www.expansys.com.sg/bose-soundtrue-headphones-on-ear-style-mini-263653/,,,,,,,
,,,,,MiPOW BOOMIN Portable Bluetooth Speaker ,,,,,http://www.expansys.com.sg/mipow-bts500-mini-boom-bt-speaker-box-gold-261192/,,,,,,,
,,,,,hoomia S1 Micro-Metal  In-Ear Headset ,,,,,http://www.expansys.com.sg/hoomia-micro-metal-in-ear-headset-yellow-for-smartphones-tablets-256591/,,,,,,,
,,,,,TDK IP150 In-Ear Heaphone with Phone Control ,,,,,http://www.expansys.com.sg/tdk-ip150-in-ear-headset-white-ios-android-258323/,,,,,,,
,,,,,hoomia S1 Micro-Metal In-Ear Headset ,,,,,http://www.expansys.com.sg/hoomia-micro-metal-in-ear-headset-red-for-smartphones-tablets-256590/,,,,,,,
,,,,,hoomia S1 Micro-Metal In-Ear Headset ,,,,,http://www.expansys.com.sg/hoomia-micro-metal-in-ear-headset-white-for-smartphones-tablets-256589/,,,,,,,
,,,,,Monster N-Lite In-Ear Headphones ,,,,,http://www.expansys.com.sg/monster-n-lite-in-ear-headphones-blue-283217/,,,,,,,
,,,,,TDK SP400 Smartphone Active In-Ear Headphones ,,,,,http://www.expansys.com.sg/tdk-sp400-smartphone-active-in-ear-headphones-blue-276524/,,,,,,,
,,,,,JBL Synchros Reflect BT Bluetooth Sport Headphones ,,,,,http://www.expansys.com.sg/jbl-synchros-reflect-bt-bluetooth-sport-headphones-black-279401/,,,,,,,
,,,,,Monster x adidas Originals Over-Ear Headphones ,,,,,http://www.expansys.com.sg/monster-adidas-originals-over-ear-headphones-black-283777/,,,,,,,
,,,,,Monster x adidas Sport Repsonse Earbud Headphones ,,,,,http://www.expansys.com.sg/monster-x-adidas-sport-repsonse-earbud-headphones-olive-green-283249/,,,,,,,
,,,,,Pioneer Portable Bluetooth Speaker ,,,,,http://www.expansys.com.sg/pioneer-portable-bluetooth-speaker-black-280736/,,,,,,,
,,,,,Pioneer Portable Bluetooth Speaker,,,,,http://www.expansys.com.sg/pioneer-portable-bluetooth-speaker-280735/,,,,,,,
,,,,,Pioneer Wireless Stereo Bluetooth Headphones ,,,,,http://www.expansys.com.sg/pioneer-wireless-stereo-bluetooth-headphones-silver-280733/,,,,,,,
,,,,,MiniX NT-II Bluetooth Headset ,,,,,http://www.expansys.com.sg/minix-nt-ii-bluetooth-class-2-279548/,,,,,,,
,,,,,Philips SHQ7300 Bluetooth Sports Stereo Headset ,,,,,http://www.expansys.com.sg/philips-shq7300-bluetooth-sports-stereo-headset-lime-grey-279396/,,,,,,,
,,,,,Philips ActionFit SHQ4300 Sports Neckband Headphones ,,,,,http://www.expansys.com.sg/philips-actionfit-shq4300-sports-neckband-headphones-orange-white-279393/,,,,,,,
,,,,,JBL Synchros Reflect BT Bluetooth Sport Headphones ,,,,,http://www.expansys.com.sg/sony-synchros-reflect-bt-bluetooth-sport-headphones-blue-279399/,,,,,,,
,,,,,Philips ActionFit SHQ3305 Sports Earhook Headphones ,,,,,http://www.expansys.com.sg/philips-actionfit-shq3305-sports-earhook-headphones-orange-white-279391/,,,,,,,
,,,,,Philips ActionFit SHQ3305 Sports Earhook Headphones ,,,,,http://www.expansys.com.sg/philips-actionfit-shq3305-sports-earhook-headphones-black-white-279392/,,,,,,,
,,,,,TDK CLEF-X MEGA BASS In-Ear Headphone w/Comply Foams ,,,,,http://www.expansys.com.sg/tdk-clef-x-mega-bass-in-ear-headphone-w-comply-forams-blue-275995/,,,,,,,
,,,,,Sony Stereo Bluetooth Headset SBH70 ,,,,,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh70-lime-275371/,,,,,,,
,,,,,i.Tech Musicband 8300 Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-musicband-8300-black-silver-274416/,,,,,,,
,,,,,i.Tech Musicband 811 Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-musicband-811-red-black-274413/,,,,,,,
,,,,,i.Tech VoiceClip 7100 Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-voiceclip-7100-cold-gray-274412/,,,,,,,
,,,,,COGITO CLASSIC ,,,,,http://www.expansys.com.sg/cogito-classic-for-ios-selected-android-black-onyx-257705/,,,,,,,
,,,,,i.Tech MusicClip 8100 Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-musicclip-8100-dark-silver-274437/,,,,,,,
,,,,,B-Stock TDK Trek A12 Micro Wireless Weatherproof ,,,,,http://www.expansys.com.sg/b-stock-tdk-trek-a12-micro-wireless-weatherproof-mono-speaker-black-open-box-285403/,,,,,,,
,,,,,Plantronics BackBeat Sense Wireless Headphones with Mic ,,,,,http://www.expansys.com.sg/plantronics-backbeat-sense-wireless-headphones-with-mic-white-tan-285315/,,,,,,,
,,,,,TDK ST260s On-Ear Headphones w/Mic & Track Control ,,,,,http://www.expansys.com.sg/tdk-st260s-on-ear-headphones-w-mic-track-control-black-263123/,,,,,,,
,,,,,Oregon Scientific SW202 Swimwatch ,,,,,http://www.expansys.com.sg/oregon-scientific-sw202-swim-watch-257350/,,,,,,,
,,,,,Oregon Scientific SE332 Zone Trainer 2.0 Sports Watch ,,,,,http://www.expansys.com.sg/oregon-scientific-se332-heart-rate-zone-trainer-sports-watch-257349/,,,,,,,
,,,,,Oregon Scientific SE900 Ssmart Trainer Sports Watch ,,,,,http://www.expansys.com.sg/oregon-scientific-se900-ssmart-trainer-sports-watch-light-grey-ios-257346/,,,,,,,
,,,,,Samsung Gear S2 SM-R720 ,,,,,http://www.expansys.com.sg/samsung-gear-s2-sport-sm-r720-dark-gray-285231/,,,,,,,
,,,,,Garmin Forerunner 220 GPS Watch with HRM ,,,,,http://www.expansys.com.sg/garmin-forerunner-220-gps-watch-white-violet-with-hrm-256773/,,,,,,,
,,,,,COGITO FIT ,,,,,http://www.expansys.com.sg/cogito-fit-orange-dark-280616/,,,,,,,
,,,,,Oregon Scientific SE331 Zone Trainer 1.0 Sports Watch ,,,,,http://www.expansys.com.sg/oregon-scientific-se331-heart-rate-zone-trainer-grey-w-hrm-257348/,,,,,,,
,,,,,Sony Wristband for SmartWatch ,,,,,http://www.expansys.com.sg/sony-wristband-for-smartwatch-white-230604/,,,,,,,
,,,,,Philips ActionFit SHQ3300 Sports Earhook Headphones ,,,,,http://www.expansys.com.sg/philips-actionfit-shq3300-sports-earhook-headphones-lime-grey-279389/,,,,,,,
,,,,,The Core Apple Watch Leather Band 42mm ,,,,,http://www.expansys.com.sg/the-core-apple-watch-leather-band-42mm-stingray-black-278547/,,,,,,,
,,,,,ALCATEL ONETOUCH Watch SM02 ,,,,,http://www.expansys.com.sg/alcatel-onetouch-watch-white-chrome-272892/,,,,,,,
,,,,,Pioneer Wireless Stereo Bluetooth Headphones ,,,,,http://www.expansys.com.sg/pioneer-wireless-stereo-bluetooth-headphones-brown-280734/,,,,,,,
,,,,,MyKronoz ZeCircle ,,,,,http://www.expansys.com.sg/mykronoz-zecircle-gold-275876/,,,,,,,
,,,,,The Core Apple Watch Leather Band 42mm ,,,,,http://www.expansys.com.sg/the-core-apple-watch-leather-band-42mm-black-278545/,,,,,,,
,,,,,Fitbit Surge ,,,,,http://www.expansys.com.sg/fitbit-surge-blue-large-268468/,,,,,,,
,,,,,EZIO Saker Bluetooth Smart Watch ,,,,,http://www.expansys.com.sg/ezio-saker-bluetooth-smart-watch-for-gents-black-259993/,,,,,,,
,,,,,EZIO Hawk Bluetooth Smart Watch ,,,,,http://www.expansys.com.sg/ezio-hawk-bluetooth-smart-watch-for-gents-black-259991/,,,,,,,
,,,,,Oregon Scientific RA900 Ssmart Adventurer Sports Watch ,,,,,http://www.expansys.com.sg/oregon-scientific-ra900-ssmart-adventurer-sports-watch-gold-ios-257347/,,,,,,,
,,,,,Sony SmartWatch 3 Wrist Strap SWR510 ,,,,,http://www.expansys.com.sg/sony-smartwatch-3-wrist-strap-white-265691/,,,,,,,
,,,,,Garmin Forerunner 620 GPS Watch with HRM-Run™ ,,,,,http://www.expansys.com.sg/garmin-forerunner-620-gps-watch-white-orange-256775/,,,,,,,
,,,,,Oregon Scientific SE900 Ssmart Trainer Sports Watch ,,,,,http://www.expansys.com.sg/oregon-scientific-se900-ssmart-trainer-sports-watch-black-ios-247219/,,,,,,,
